text,in_reply,quoted_text,is_sarcastic
Quem fode com empresário todo dia aí falando bobagem https://t.co/3Xs1pLkR8d,,"Desesperado, empresário falido, comete suicídio na frente do Gov/SE e de Ministro do Bolsonaro. 
Q horror...😢

O Governo é como cupim q corrói até os ossos os trabalhadores e empreendedores.

Solidariedade à dor da família. Repúdio ao governo q gera morte https://t.co/avymgzjLmy",0
Parem com melosidade e foquem no fim do mundo hahahah,,,0
@conexaopolitica @llcllaro @lsentoes Isso é só pra desviar dinheiro público. O Bolsonaro economizando até a janta comendo miojo e esses... fazendo essa chacota com a cara do povo. Esse aí não ganha mais pra nada,"ARTIGO: 50 MILHÕES: valor que você pagará para a inauguração de quatro emissoras da Rádio Senado | por: @lsentoes 
https://t.co/PocRFMYkO2",,0
"Meu querido Alberto Ribeiro - abençoada com a nossa amizade, desde o nascimento... https://t.co/hdy9mROXUz",,,0
lucas chegou da creche chato chato meti ele no banho pra acalmar os nervos aí ele dormiu enquanto eu secava ele kkkkk glória deus,,,0
"@Phjoviano @_Thaynaramartin todinha, por essas e outras que as senhoras se tornaram amigas",,,0
Cedo meu cabelo tava a coisinha mais linda do mundo mas esse tempo de chuva estragou tudo,,,0
ma quem é que consegue transar nesse frio https://t.co/YKKLLtWpYh,,tempo gostosin pra transar o dia todo,0
@tbxjjs casa cmg logo,@kxishy Também amo tu,,0
"@ChicoBentoCAM Essa é nossa base, meu Deus que terror","15’ 1ºT 

Gol do Fruminense 

#Galinho 0 x 2 Fruminense",,0
Foram clonados e estão super ativos https://t.co/sHuwYVJumm,,"https://t.co/vElus1PIiE Pegadas fossilizadas encontradas no #GrandCanyon representam o primeiro registro em um deserto de um enigmático grupo extinto de vertebrados denominados #diadectomorfo s, quadrúpedes que tinham algumas características de anfíbios e outras de répteis.",0
Sugarrrrr,,,0
@TheJauuum Obrigada agora eu vou chorar anjo https://t.co/F8HLfUXbuB,@Jlia76980171 Hopper E Billy.,,0
Incrível https://t.co/jWQhnx7bMd,,Continuo de boca fechada mas as frases anteriores do twiter continuam dando ibope.,0
ok agora eu to ficando nervosa https://t.co/PGv4Ex7b8L,,"#TBT Há três anos, o grupo Seventeen lançava a versão repaginada do seu primeiro álbum de estúdio, ""Love &amp; Letter"", que trouxe cinco faixas inéditas, dentre elas o single ""Very Nice"": https://t.co/ataaIwtHcK https://t.co/GTRvEvhJrY",0
@samiabomfim Vc é o retrocesso!!!,Sou contra esse retrocesso que atinge os mais pobres e fará com que os brasileiros tenham que trabalhar mais e receber menos. A reforma da previdência é uma farsa que não ataca os verdadeiros privilegiados e foi feita sob encomenda dos bancos e dos especuladores. Meu voto é não! https://t.co/XaKBtPQe4n,,0
@samiabomfim Caraca você defende o maior CORRUPTO que o BRASIL já teve.,Onyx Lorenzoni veio me cumprimentar. Disse na cara dele que não cumprimento corrupto traidor do povo. https://t.co/8iReXgxNNt,,0
Será se depois desse chute eu vou buscar o balde??? Veremos em breve,,,0
"epa isto está oh 👌 uma merda
foda-se HAHAHAHA https://t.co/6NwZkKl86i",,essa música é um tiro https://t.co/sOurhezFAe,0
"""Cabe ao MP-RJ investigar ações policiais com helicópteros, diz CNMP"" https://t.co/GuijOASUiX",,,0
"desde 2015????? kjjkkkkjkkkk ata no, vc mesmo disse que começou a acompanhar em 2016 pUTA MERDA",pORRA MANO QUE SACO VELHO que merda vc tem com a buceta do wtt bangtan?????? odeio uma nctzen https://t.co/yOEQUsCEON,,0
No paleio com as meninas e não se despacha sinceramente ...,,,0
@igroberck Rindo eu bati o olho rápido e achei que vc finalmente ia virar dj,Pessoal oficialmente ngm poderá me deter mais a partir de hj https://t.co/E8Z9Jo32hc,,0
"@GabiHopeDream1 realmente, o Brasil não vai pra frente por minha causa, única e exclusivamente minha culpa",,,0
queria um dengo,,,0
"@mariscah amiga achei super barato, é 1,50 pra andar 15 minutos, eu andei por uns 45 minutos e gastei menos de 5 reais",,,0
Pergunte-me qualquer coisa https://t.co/w8B23KvZaX,,,0
Fui no fórum me despedir do pessoal e vim aqui no praia comer um Mc,,,0
@Yanbelletti LINDOOOOO 🖤,@raafisf Minha cara metade kakakaka meu chero gotoso tiamu smp mozao,,0
eu segunda kkkkkkk só eu posso https://t.co/KsGsJb1vzB,,"Eu : 
Meu irmão é chato 
Meu irmão é insuportável 
Eu odeio meu irmão 
Vendo meu irmão por 0 reais 

Alguém : 
seu irmão é chato 

Eu: https://t.co/i1zAVLbwGT",0
"@olhapamim Epa depende, tá entre os 20 e os 50 (o quê, posições etc né) mas porque queres se já vês ao vivo?",@gimmelovenopain Tão a qnt ?,,0
A oração de um gângster https://t.co/uHfH0vcjwM,,"Senhor Deus e pai nesse momento senhor, te agradeço pela minha vida e pela minha noite de sono, te agradeço pela vida da minha mulher da minha familia e dos meus amigos. Abençoa meus amigos e mate meus inimigos em nome de Jesus. Amem.",0
"@thammm_ 🙈 fico lisonjeada. Mas, vc tbm tem a minha ❤️","@ibiancahelena olha, vc tem tanto a minha admiração",,0
@Adijaxx Poxa :(,"tô pegando nojo de gente branca, e dessa vez não é brincadeira não kk",,0
@heellenmarques Menos eu pq eu topo tudo,“Nós” único grupo que não consegue resolver nada de imediato,,0
"Não me queixo, eu não soube te amar",,,0
@Crfkauanreiis Somos dois,@Qrd_Gb10 Mais ainda sou mais fã de iPhone,,0
@cutmxlipilots fodaaaaa,"o engraçado é que a três anos atrás (faz amanhã) eu perdi a minha vó, e eu sofria pela falta de apoio da mesma pessoa q eu to sofrendo hoje, não peguei a dica do universo",,0
Chamo aqui meu amigo @umTTserio engenheiro de pesca pra me tirar essa dúvida,"gente to aqui pensando no filme da pequena sereia né, se a gente usar como parametro o filme do rei leão que ta super realista os animais, será que o linguado do filme vai ser assim? pq sim isso é um linguado kkkkkkkkkk https://t.co/FrBqswTMQd",,0
@ch7_henrique @L_MatosXVIII Aí eu devolvo pra você Henrique.,@L_MatosXVIII Vale a pena chegar a final e ser vice?,,0
"Judy no jogo do Jamie na 18 enquanto o Andy joga na C1 não surpreende ninguém, visto que é sabido que o irmão mais velho tem o quarto maior.",,,0
"claro que eu nao comecei a faculdade, meu salário é pra pagar conta e eu tenho 0 tempo e ânimo pra estudar pra conseguir alguma bolsa....irmão to mt triste",,,0
Virou bagunça essa porra https://t.co/iOD8Grhzo7,,"2T 35’ GOL DO OPERÁRIO! Mailton amplia para o Fantasma no jogo-treino.

@Palmeiras 0x2 Operário",0
"25 anos do FAAAAZ, BEBETO! https://t.co/hyWCcEw75X",,,0
ficar dançando do nada (principalmente sem musica) é um caminho sem volta,,,0
@PedroVieiraBor1 Kkkkkkkkkkkkkkkkkkkkk te ajudo,"@giacomini_roger to apaixonado cara , ja fazem 6 horas",,0
"@hugomoura1 O q é p vc ver na tml q falo sobre vc, tu não vê kkkkkk mas meus surtos daniel tu sempre aparece kkkkk sofroooooo",@worldsecco Kkkkkkk ❤️❤️❤️,,0
@rafinhaaa70 @OlaEuSouHerrera ainda não morrreu,,,0
"se um dia meu filho se maquiar assim, eu bato 
como q pode colocar só isso de iluminador????? https://t.co/FjWEHlFk4I",,"se algum dia meu filho se maquiar assim, eu vou mandar ele me ensinar https://t.co/Ffo8Ycb7qO",0
"@fesicuro Nuuuu, tem metade da quantidade de mensagens não lidas no meu telegram com TODAS as vizinhas juntas kkkkkkkkkkkkkk",Oi miga tudo bom tá vendo aquele limite que ficou lá atrás?! @louieponto https://t.co/gurqGh99D2,,0
"@AlexTrezAs Sim, já era hora de sair aquele automatizado.","@lorencao excelente câmbio, confiável e durável...",,0
Iiihh a Suzie existe mesmo .. kkkk,,,0
"Fiquei tão viciado em Crypt of NecroDancer que estou digitando ritimado no teclado pra tudo agora.

kkkkkkkk",,,0
"EUTIAMU TYLER, ENTENDE ISSO
@tylerthecreator",,,0
"sol: câncer 
lua: peixes
asc: sagitário 
venus: câncer 

laudo: ri e chora e bebe e escreve umas baboseira e bebe e come lasanha da sadia chorando por amor e faz piada e bebe e fala tudo bem romances casuais e depois não nossa odeio amor casual e bebe.......",,,0
"Antes de desistir do amor, tenta o meu por favor!!",,,0
Uma pena é q não posso postar tudo q eu quero.,,,0
quero ser mãe .,,,0
queria saber coé desses sonhos q o universo joga assim do nd,"puts, sonhei c ela kkkkkkk",,0
quando me perguntam onde vou morar fico até triste,,,0
@FFBKaz @PlayDraft Paul_FF,"@fantasyfreezer @PlayDraft Always looking for more, whats your username?",,0
"Eu fico muito, MUITO puta com determinadas coisas, na moral.",,,0
@Criisbatista eitaaaa Show do Dilsinho!🤪,Saudade do meu love,,0
"Quando você confia em DEUS, você está sempre protegido. https://t.co/LLxTI8z4Z7",,,0
@derramandoleite tesao de bunda...........,🍑 https://t.co/NywTKeBUY5,,0
"Galerinhass, ces não me verão mais no Tinoco",,,0
"Sendo bem sincero essas cenas me incomodam bastante em qualquer filme ou série, coisa pessoal

Eu diria que isso é bom (Até porque em filmes de 16 pra cima vai continuar tendo, ninguém sai perdendo), mas vai saber https://t.co/J7lU8msPa5",,Netflix diz que terá mais cuidado com cenas de fumantes após críticas a Stranger Things https://t.co/iJJubVQ3y1 https://t.co/YIKOz4ISTb,0
Eu era feliz e não sabia https://t.co/9NOl247FXN,,E disto quem se lembra? https://t.co/caB7jLJMyt,0
"o último álbum foi tão ruim que não tiveram coragem de lançar outro, sensatos",,,0
Tô no salão fazendo a unha com a minha mamis 🥰💅,,,0
"Deus fez o homem, pra ser a provação das mulheres, aqui na terra..  kkk é cada coisa",,,0
"@cavalcant_fe @mesquita_aly ei, eu presto tá","@mesquita_aly agr que tu percebeu irmã, não prestam nadinha 🤧🤣😭",,0
@nanahf Ow ce é doente vey kkkkkkkkkk pqp doce de leite com pão de queijo?,"Pão de queijo + doce de leite ❤️❤️❤️ Pqp, eu amo demais https://t.co/SLlDbjKayP",,0
E entrando em desespero pq vou te que dormir com ela e sem ventilador ☹️,,,0
"1.8 do irmão cantou, vamos pra outra lado https://t.co/5qYRqcg74r",,Conecction e nem Pimp vai me pega,0
ue cade o frio?,,,0
@vevely_oliveira Saiu da loja ela ? 🙁,Coração ficou apertadinho vendo a Patrícia ir embora hoje 😭💔,,0
@matipqsim_1 Lindaaaaaa😍😍😍,SINCERAMENTE!!! 😍 https://t.co/nNlTq0PLmf,,0
"@mariadorosario Vc é peçonhenta demais, cobra da pior estirpe","Desesperado, empresário falido, comete suicídio na frente do Gov/SE e de Ministro do Bolsonaro. 
Q horror...😢

O Governo é como cupim q corrói até os ossos os trabalhadores e empreendedores.

Solidariedade à dor da família. Repúdio ao governo q gera morte https://t.co/avymgzjLmy",,0
ACABOU ESSA SEMANA DOS INFERNOSSS,Só estou por chegar em casaaa,,0
não entendo tb https://t.co/oekaGEPAi2,,"Pq sapatao gosta tanto de ex ????
Mds gente",0
@mylifeasvii Como é QUE É?,passando pra informar que o instagram da @obrienhills  está conectado no meu celular,,0
@soumerdakkkkk @jstwitchi tudo gira em torno da fé,"@owalterluan @jstwitchi não
a importância deles é irrelevante pro argumento
só pelo fato de alguem ter criado um ser mais importante que o unicórnio criado por outra pessoa
não significa que ele passe a existir por isso",,0
Aparelhos de musculacao ginastica lonas esteiras eletricas academias 31-3282-9032 wzap 31-992060816 G000137 https://t.co/j6dl1Uof3i,,,0
queria ta passando frio em gramado bebendo um vinhozinho,,,0
@inqro1 ¿Motivo?,"5 detenidos en Villas de Santiago
  
https://t.co/8zAIvRKvXs https://t.co/TnwirLX5Ft",,0
@Blank_milton_ad @UOLNoticias @UOL O UOL só está noticiando. O senhor já se perguntou se o melhor para o país é intimidar jornalistas?,@UOLNoticias Sempre @UOL em desserviço ao Brasil,,0
"eu: a
meus pais: leva a Thays https://t.co/eXZPuTvvd2",,,0
@Flip_ufa É só não piscar então,Meu olho tá doendo só de piscar velho,,0
Do nada começamos a conversar e agora estamos Best freendons (puxei o saco dmais),Nhaaa https://t.co/Zu02KgiuXx,,0
"Sensacional.
Parabéns, @deputadopeninha  e @Fabricio_Rebelo . https://t.co/Wl0dTbWIkG",,"Sinto-me orgulhoso por ter sido escolhido pelo @Fabricio_Rebelo – uma das maiores autoridades neste meio – para apresentar a PEC 100, por ele redigida.  #LegítimaDefesa #PEC100 #FabricioRebelo

https://t.co/MUhX5TqFfC",0
@marianaishere_ Toda boa,,,0
graças a Deus tirei esse peso das minhas costas! agora posso seguir minha vida em paz 🙏,,,0
Não sei porque o povo fica zoando quem foi corno sendo que escroto é quem coloca chifre,,,0
Preciso me distrair 😞,,,0
"@richellemaysa KKKKKKKKKKKKKK AÍ VEI, queria tá sendo agredida","Queria alguém falando ""vem minha princesinha da Disney"" pra mim agora",,0
KKKKKKKKKKKK normalzão po https://t.co/kMuSC4tIxc,,"- como é o seu relacionamento com o Daehan? 
- ah é normal, como qualquer outro 
- https://t.co/NYptOJjPqz",0
@paulab1_ Tenho que cuida dela esses dias,"@hadler_p POIS É 
fazer o pedido oficial que é bom vc n quer né?",,0
@BTS_twt te amo ok???,"쩨이홉 따라 사진찍는 
태형이.
#JIMIN https://t.co/Hq7HgYxGUG",,0
"Por 36 a 13, deputados aprovam relatório da Previdência, que vai a plenário https://t.co/j4f9asgpvW https://t.co/WCqJ3kXdmm",,,0
@claudioedantas É assim que a esses bandidos de ESQUERDA lidam com a democracia: na bala.,É c isso q estamos lidando. https://t.co/V2O9YvSph5,,0
"É oficial: 21 de agosto passa a ser o ""Dia das Futebolistas"" em Buenos Aires. Já existia o Dia dos Futebolistas (14 de maio), mas a Legislatura portenha aprovou o projeto de criar um dia só para elas após um movimento liderado pelas pioneiras do país. (foto: AFFAR) https://t.co/LsGXA1xz9D",,,0
"um enjoo insuportável, vontade de arrancar meu estômago, nariz, tudo",,,0
Quero comer bb logo à noite na escola 🧐 https://t.co/lCjCkOBgFX,,"Escrevam ""Quero comer ______ logo à noite na______"" completem com o corretor e citem com o resultado",0
status de visita: 7 pessoas viram esse perfil https://t.co/v9wJvL0QpK,,,0
@naomihs @nilmoretto Mas isso vai ser o comum na nova geração hahahhaha,"@nilmoretto Quero que meu filho diga: "" minha mãe conheceu meu pai la no tinder.""",,0
"Sua frase preferida, sempre proferida em tom professoral: “Sem muito roer o osso não se chega ao tutano”.",,,0
@joicehasselmann Tá nada,"Sindicalistas invadem a Câmara  defendendo suas categorias de servidores públicos, privilégios, aposentadorias de até 30 mil reais, tempo de serviço MTO MENOR q do cidadão comum eqto o POVO paga a conta. Ñ VOU DEFENDER PRIVILÉGIOS! Estou do lado do POVO! #reformade1trilhaojá",,0
já vi 30 milhões de spoilers de st,,,0
"só de pensar que essa mulher tava QUEIMANDO os livros,,,,,, olha eu ainda não processei isso","ok, dos livros que a gente pegou da maria angela:

eu dei uns cinco pro pedro
minha mãe deu uns vinte pra galera do serviço dela
tem uma caixa cheia no carro

E ainda tem uns vinte aqui em casa que a gente pegou pra ler",,0
Eu marquei com a moça do salão pra quatro horas e ainda n to lá kkkk,,,0
"Sub 20 do Vascão ganhou de virada contra o Grêmio, fora de casa 👏👏👏👏👏 #BaseForte #OsCriasDaColina",,,0
"@anacarolineesss larga mão de ser dramática, vc nem deve ter entendido",,,0
Que merda. Esperava uma temporada de Eredivisie ainda https://t.co/o5Nj3ewdx4,,"⚽ @ArjenRobben anuncia su retirada: ""Es la decisión más dura que he tomado en mi carrera"" https://t.co/QKOLn5pNQa https://t.co/VIA0FSmQGm",0
@decaptado @dibiel Meu deus ah nem bh é ovo demais,,,0
"queria uma camiseta da Fendi, af",,,0
"queria deixar aqui o quao a sociedade de hoje em dia é triste 😭 eles nos manipulam, fazem nossa cabeça, nao acreditem em nada que eles dizem, nao acreditem assim como eu acreditei 😭 voces sao fortes e lindos, aqui vai o meu adeus https://t.co/BU7aWiPwvI",,,0
@PR3SC0TZ nem pra uma voltinha? vc é uma pessoa realmente má gus,"@domznico iih se quer a lisa emprestada daí é um sonho impossível, nem com cola",,0
"há meses minha orientadora e eu demos entrada no CCS da UFRJ para uma disciplina para alunos de graduação sobre pluralidades sexuais, gênero e educação ; hoje recebemos a notícia que foi aceita e vamos começar ano que vem! TO MUITO FELIZ EU TAVA PRECISANDO MUITO DE NOTÍCIA BOA",,,0
@mamaefalei Eles usam lidreres religiosos enquanto a Dilma fala que vão se associar até ao diabo para derrubar @Bolsonaro!,"Achei muito estranho esse vídeo do Papa. Mas ainda não justifica a esquerda usar o catolicismo dessa maneira, desde o ""showmício"" do Lula eles tentam usar líderes religiosos para validar os males que fizeram para o Brasil.",,0
"To com tanta figurinha boa para flertar, só falta alguém me dar bola",,,0
@hyuknist amen para as tuas palavras e que o milagre acontece. Tive pena da Juvia demasiadas vezes ao longo da historia toda mas admiro a persistência dela. She's waiting for so loong,"@bferreiradsousa minha felicidade é que ele pelo menos ""assumiu"" que gosta dela no 100 years quest, falta ele botar em prática e começarem a namorar (vai lá mashima, vc só desenvolve um casal por vez, acredito no sue potencial de fazer gruvia acontecer dessa vez)",,0
Não tô entendendo muito não,Primeiro ep e ameeeeei,,0
kkkkkkkk Certeza que nunca assistiu https://t.co/WMGw9wVZP2,,"@warleyn_ eu a patroa e as crianças, todo mundo odeia o Chris, drake e josh, two and a half men, todos melhores que Friends",0
@stereofuturo RO MORRENDO https://t.co/YbHeZbR3pf,,,0
"@hiper_nessa @Bruna50230643 ''vou dormir que ganho mais''
é bruna. vc é a tipica petista, que so dorme, mas o dinheiro sempre cai na conta
por isso vc vai dormir pra ganhar mais.... te peguei no flagra!
vc acha que eu n sei que vcs recebem bolsa familia pra falar bem do pt na internet??????????????????????",@Bruna50230643 vai la petista,,0
@idfcbaza NAO DIGAS MAIS NADA,Primeiro episódio está mt bom,,0
