text,in_reply,quoted_text,is_sarcastic
@DaniloGentili @istoe_brasil @mariadorosario O amor é lindo!! #sqn😂😂😂😂😂,Nada poderá separar nosso amor. Nem mesmo as grades de uma prisão. Feliz dia dos Namorados @mariadorosario,,1
@jeanwyllys_real É um gênio incompreendido.. #sqn,Seu nível de canalhice ainda me surpreende... Direitos humanos foram violados na ditadura militar da qual você fez parte; direitos constitucionais foram violados no golpe contra Dilma do qual você foi entusiasta; e ataque ao judiciário faz juiz que age como mafioso. Canalha! https://t.co/BHT3Ry0a2n,,1
@mmmontanini A inteligência encarnada #sqn,"O deputado Daniel Silveira (PSL) apresentou requerimento de convite ao jornalista Glenn Greenwald, do The Intercept, à Comissão de Segurança Pública da Câmara. A oposição aceitou no ato. Surpresos, Silveira e outros governistas tentaram retirar o requerimento de pauta.",,1
@RitaLisauskas Inteligência #sqn,Hahahahahahahahaha https://t.co/x0HDDXkdLT,,1
@SF_Moro Nossa marreco de Maringá só gente boa...kkkkkk #sqn,"Além de juízes e procuradores, jornalistas também tiveram celulares hackeados pelo mesmo grupo criminoso.

https://t.co/9pkwypqPtk",,1
"@MMarcelloMuricy @Ilse_SEP @eligarcia01 Como todo bom Palmeirense ela sabia o q estava fazendo neste dia!
#sqn",@sergiobeneduce @Ilse_SEP @eligarcia01 Kkkkkkkkkkkk,,1
"#Repost @pimentapsl(Instagram) 
・・・
Graças ao #hacker e os #esquerditas estamos salvos #sqn https://t.co/kq0EuQ5Ipo",,,1
"Tá dando dó, gente! #SQN https://t.co/ozIKilOm53",,,1
"@conexaopolitica Juiz só pode ter conversas e encontros com réus, suspeitos e por vezes condenados. #sqn","“Juiz não pode ser chefe de força-tarefa”, diz Gilmar Mendes em indireta a Sergio Moro https://t.co/AMqnonPEdU",,1
"Ao @majorolimpio com carinho
#SQN https://t.co/cviWOCOsfx",,Por 15 votos a 9 a CCJ do Senado derrotou parecer favorável ao Decreto de Armas do Bolsonaro. Vitória parcial relevante.  Por +segurança PÚBLICA  e -faroeste! Por +universidades e menos truculência e impunidade. Que o parlamento derrote tb o nefasto PL que desobriga cadeirinhas!,1
"Golaço, Verdevaldo. #SQN #Fail https://t.co/5HIOxna1JW",,,1
"@AnaPaulaVolei Nossa, agora sim a Globo provou que é séria, hein!!!!
#SQN","""Greenwald ouviu também, com insistência, por três vezes, que a Globo só poderia aceitar a parceria se soubesse antes o conteúdo da tal ‘bomba’ e sua origem, procedimento óbvio. Greenwald se despediu depois de ouvir essa ponderação."" https://t.co/bsFjLGtHVa",,1
"#HipocritasSemEscolta 
Se eu não posso, você também não! 🤮🤮🤮🤬🤬🤬
💐 📚 sqn",,"Me solidarizo aos senadores e senadoras que foram vítimas de agressões e ameaças por se manifestarem com suas opniões, palavras e votos. Como presidente do @SenadoFederal farei sempre a defesa desse Poder, independente das posições políticas de cada um. Isso é democracia. https://t.co/vWAv9CB2FA",1
"@Alexbrum13 @podcastloschico Sim, todas essas que voce citou custaram BILHOES aos cofres publicos em corrupção. DEZENAS de bilhoes. SQN. Era melhor botar PT de volta, que ele iria coligar de novo com o pmdb pela ""governabilidade"" e continuar roubando. SQN²","@radaga @podcastloschico Familicia 
Queiroz
Rachadinha
30 anos sem.projetos
Damares goiabeira 
117 fuzis
80 tiros em pai de família 
Vaza jato 
Tem razão... é tanta coisa",,1
@jeanwyllys_real Nooossa ! Muita gente né ? Estou impressionada. SQN ! 🤷‍♀️,"Depois de Nova York, Santiago e Buenos, Paris.

https://t.co/2o6E25EAvV",,1
Ô Paraíba boa... SQN.,,"Com o apoio de nossos leitores, mostramos como funciona a política nos rincões do Brasil. Doda de Tião e sua família controlam o poder econômico e político local em Queimadas, no interior da Paraíba. Conheça essa história: https://t.co/SohuXPZZ6K",1
"Etaaaaaa sabadão☀️☀️
E que dia lindo, né?
Bora passear?Eu?SQN🤣🤣🤣🤣🤣🤣Feliz da vida só de pensar na faxina que me espera lá em casa.🙈🤪🧹
.
.
.
.
.
#vidademaria #donadecasa #prasempremaria #negras #finaldesemana #faxinando https://t.co/zTyuDCHf5u",,,1
"@reinaldoazevedo @UOLNoticias @UOL E o Pinóquio Mentirosao do dia é eeeeeeeee, um cara q um dia achei ser um jornalista sério......SQN é né 😉",Mentira feia a senadores: Tessler deixa caso Lula 2 dias após Moro reclamar https://t.co/Q2C6pqXNIE via @UOLNoticias @UOL,,1
"Vi um pretinho, seu caderno era um fuzil! #SQN ✊🏽🖤
Favela tá como deve sempre estar! ✌🏽❤

🎥 @eufbento / @CPapo_Reto 📢💬 https://t.co/6FK15iIMsm",,,1
"@goulart_lenita @SuzyVitoria1 “Charles Rodney Chandler, capitão do Exército americano, veterano da Guerra do Vietnã, assassinado em São Paulo em outubro de 1968. Foi emboscado quando saía de sua casa, no bairro do Sumaré, e morto a tiros por grupos de esquerda” !!! Anistia??? Sqn","@SuzyVitoria1 Tem que ser presa, não indenizada!",,1
@ALuizCosta Tão educado o senhor faz juz ao cargo SQN,"""O ministro da Educação foi abordado pela comissária antes da aeronave  decolar. Ela perguntou se Weintraub poderia atender ao pedido de um pai  de família que sentava fileiras à frente e queria trocar de lugar para ficar com a mulher e os dois filhos"" https://t.co/eNGJRVHpiH",,1
"@FelipeCor12 #SQN mundial de faz de conta, ou vai bater no peito que tem mais Libertadores que a gente? Brasileiro? Copa do Brasil? kkkk que bolha vcs vivem.","Primeiro que os pequenos tem mais títulos que o ""MeNgAum"".
Segundo que aqui ninguém tá se unindo.
Ninguém aqui em SP considera vocês rivais.
Se contentem com Vasco, Botafogo e Fluminense https://t.co/Uwe8w7t6r3",,1
@RevistaEpoca Super normal 🙄!! Juiz combinar ações com partes do processo... 🤔. Sqn.,"Para a advogada constitucionalista Vera Chemim, comunicação entre juízes, promotores e advogados é comum em diversos países e faz parte do trabalho cotidiano dos magistrados

Por Cleide Carvalho

https://t.co/8reGeXiq3Y",,1
@gisapatriaamada @BelinhaPoodleBR @camaradeputados @SenadoFederal @JulyB_Lucille @MarleneFFL @marcos_AntCost @LisBebete @MosciGressy @ViviPoggio @marciafisio17 @AneMeneghine @QuelLabarca @RoseDBarros @Damadeferroofic @Gusttra @WanderleiFeliz1 O desarmamento funciona sim né? Sqn. @SenadorKajuru @davialcolumbre @RodrigoMaia @BolsonaroSP @jairbolsonaro @CarlosBolsonaro @allantercalivre @majorolimpio @lpbragancabr @joicehasselmann @Sen_Alessandro @SenadoraSelma @SenadoFederal @_luizdocarmo @senadorarose,"#HipocritasSemEscolta que tal sentirem na pele 
@camaradeputados @SenadoFederal 
@JulyB_Lucille @BelinhaPoodleBR @MarleneFFL @marcos_AntCost @LisBebete @MosciGressy @ViviPoggio @marciafisio17 @AneMeneghine @QuelLabarca @RoseDBarros @Damadeferroofic @Gusttra @WanderleiFeliz1 https://t.co/sVcvE0kGl2",,1
"#HipocritasSemEscolta 🤮🤬
Se eu não posso, você também não!
💐 📚 sqn",,"💙 Que tal ajudar os amigos de DIREITA a aumentarem o n° de seguidores?💚
 
1. Vc me segue nos meus 2 perfis, e eu te sigo de volta
@ElianeOrnellas1
@ElianeOrnellas

2. Deixe seu @ nos comentários.

3. SDV todos que te seguirem.

🔃RT 🔃. 
Para espalhar e interagir com todos 🇧🇷",1
bicho essa história de breja mais barata que água vai foder a minha vida #sqn,,,1
"Marília Mendonça grávida 😱
Nossa mudou minha vida, sqn 😒",,,1
"@edilandiamaria @senadorhumberto @SF_Moro Ele quer chamar atenção, tadinho. Somos tão educados e atenciosos que ainda respondemos para ele kkk. Aiiii que dó 😬😤 sqn #moronossoheroi",@senadorhumberto @SF_Moro Será que ele mesmo acredita no que ele posta? Acho que não. Deve ser um meio de chamar atenção!,,1
@opropriolavo Falou o pica das galáxias... #sqn,Uma direita que acredita mais na grande mídia do que em mim está condenada ao fracasso e a uma morte degradante.,,1
"#LulaLivreSabadoSDV SQN..#MoroMaosLimpas  #Moro1milhao só observando os idiotas da esquerda pedindo Lula livre..o cara. Ligado as FARC no Foro de SP..amigo de Fidel que cabou com CUBA, CHE GUEVARA assassino...e acabou com nosso país.. https://t.co/EQDNZADYIe",,,1
"@Chefcarolinavi1 Quem vê pode pensar que o @RodrigoMaia , mais conhecido como ""nhonho"" ou ""botafogo""  teria capacidade intelectual de elaborar algum conceito deste tipo! SQN","Mas estão gastando o nosso dinheiro para virar pop star?
Pra que fazer vídeo editado, cheio de efeitos?
Ninguém acredita em uma palavra!
Para de ser ridículo balofinho de segundo grau! https://t.co/VZEeI4UU7g",,1
"Um legado como o do Guga no tênis. Enfim, continuamos acreditando.#sqn https://t.co/zvZBtezW5a",,"Triste pela seleção brasileira ter sido eliminada. Esta geração de Marta, Formiga e Cristiane merecia ter sido campeã mundial, embora já não estejam no seu apogeu. Mas elas deixam um legado enorme. Hoje o Brasil parou para ver as mulheres jogarem. Tremendo orgulho delas 🇧🇷🇧🇷🇧🇷🇧🇷",1
"Em nove anos, Câmara gasta R$ 1,25 bi com aposentadoria de 508 deputados. E os privilégios estão nos trabalhadores rurais, professores, na classe média... etc? #sqn #Previdência #Privilégios https://t.co/DgjcDOBhk3",,"Em nove anos, Câmara gasta R$ 1,25 bi com aposentadoria de 508 deputados https://t.co/lwjbLLWUCr",1
Eu abro qualquer rede social e o que eu mais vejo é esse povo de mimimi. As pessoas nas redes sociais são extremamente cultas kkkkk #sqn,,,1
"O cara teve 30 anos p/trabalhar pelo povo brasileiro e n/fez nada! Agora, vocês querem q/o cara reaja? Zoeira a hashtag, né?
Nem se quisesse ele poderia reagir. Ele não tem condições mentais pra isso. É um idiota no sentido literal.
#ReajaBolsonaro #SQN",,,1
#MasterChefBR os dois amigos #sqn,,,1
CBF = Orgulho do povo brasileiro!  #sqn https://t.co/oBEVUaaCTm,,"Campeonatos conquistados por Vadão antes de ser escolhido como treinador da seleção brasileira de futebol feminino:

- Campeão Catarinense 2013 pelo Criciuma;
- Campeão Paranaense 2000 pelo Atlético;
- Campeão Brasileiro Série C 1995 pelo XV de Piracicaba.

Sem mais, Meritíssimo.",1
"Joga bola no meu pé

#sqn 

Deu França 🇫🇷",,,1
"@morenalu10 😂😂😂 se a data folha falou, então eu posso acreditar #sqn","PT ainda é o partido preferido dos eleitores, diz Datafolha https://t.co/3bZG2rJh2z",,1
@henrybugalho Ele virou construtor de carros... Chupa Henry Ford... #sqn kkkk #nandomouraehumapiada #TontosDoMBL,"O Nando Moura mente mais do que respira. Agora está mentindo que a réplica dele ganhou prêmios que não ganhou.
A autoestima dele é tão baixa a este ponto?!
Achou que ninguém fosse verificar?! https://t.co/fp1VC4h7OX",,1
@vap0rub @hengsf Cidade de concreto! #SQN #BrasiliaLindaeVerde https://t.co/O0I0K8gym9,"@hengsf Parece que as pessoas acham que em Brasília não tem áreas verdes na porra da cidade toda. Tirando o Museu e a biblioteca, Brasília é um bosque.",,1
@oiluiz Essa entende tudooooo de futebol... #sqn,https://t.co/1h4TwonkdJ,,1
"@Haddad_Fernando Ja que não tem como provar a inocencia do preso, o jeito é atacar o juiz. Grande ideia. #sqn .....","Recomendo vivamente a leitura de Bernardo Carvalho: “Justiça, no caso de Moro, é ideia fora do lugar”.  https://t.co/yR2rJ1Lno1",,1
Se consagra Messi. #sqn https://t.co/D0akTHDwrH,,,1
hoje eu fui uma pessoa muito útil #sqn,,,1
"@pathy Ihh alá, ta se doendo com os comentários rsrsrs XD calma anjo, é que você foi *suuuuuper lúcida* no comentário que escreveu viu...é por isso #SQN rsrsrsrs transformaram o futebol feminino numa nova religião, não pode criticar, falar mal e nem zuar agora rsrs XD",Só tem homem reclamando do meu tweet heim hauauauahaua,,1
"Cena de filme que retrata a realidade.
Na cabecinha e pow, para não ter erro. Para a esquerda, o policial deve jogar livros e rosas... 
#SQN https://t.co/lKiCLztJBG",,,1
"Almoço oferecimento: ""50 tons de verde"" 😂 tudo que a gente aprende na disciplina técnica dietética #sqn (varie as cores - mas pelo menos textura tá ok).
:
:
:
✔️Filé de tilapia empanado no amaranto 
✔️Brócolis na… https://t.co/bpqQIa0ls4",,,1
"@JanainaDoBrasil Entre o juiz e o promotor. Isenção, a gente vê por aqui #sqn",,,1
@g1 Morrendo de pena...#sqn 😛😜,,,1
Capitaum Vagner sempre bem cercado #sqn https://t.co/WULHRiiVJY,,"Logo vi o cheiro de chorume aqui do lado de casa, fora que vem pra ""inauguração"" de um espaço que já é utilizado desde o governo Temer kkkkkk https://t.co/UYrvR4acvZ",1
"Esse é o grande governo @jairbolsonaro . Libera agrotoxicos, quer armar quase todos, que tem grana pra comprar armas, acha que rede social é dar transparencia ao governo, faz flexão com o pescoço, acha que os filhos são grandes e ainda apoia um #MoroJuizFake  ! #sqn https://t.co/nPCTndgc4P",,"Alguns xingamentos nesse tweet: - 24 DE UMA VEZ SÓ;
- O governo Bolsonaro já havia aprovado 197 agrotóxicos desde o seu início. 
- passamos FEIO do 200. E ainda nem é julho https://t.co/HM4UBKTOGS",1
"@OMattiusso @Daniel61044570 @UOLEsporte Nossa, arrasou no argumento hein... #sqn
Vem querer falar de garra na seleção argentina, não tem isso não 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️
Melhor torcer para o Uruguai, ganha de muito da Argentina em relação a garra.",,,1
O STF vai passar pano pro juiz egocêntrico 👏👏👏👏👏👏 #sqn façam isso e mais pra frente vão as duras consequências dessa irresponsabilidade dona Carmem Lúcia e cia,,,1
"Perguntas muito importantes da Comunista #SQN Rachel Sheherazade
@elpais_brasil @TheInterceptBr @CNNBrasil @J_LIVRES
@STF_oficial @MPF_PGR @brasil247 @lemondefr 

https://t.co/qpmtZ0uSR5",,,1
"Perguntas muito importantes da Comunista #SQN Rachel Sheherazade
@elpais_brasil @TheInterceptBr @CNNBrasil @J_LIVRES
@STF_oficial @MPF_PGR @brasil247 

https://t.co/Kesu6RTGuR",,,1
“Quem mora perto da igreja não vai na missa.” - #sqn a minha donna vai https://t.co/HcdqLRI51u,,,1
@UOLNoticias Fake News! Pois o AntAgonista disse que se a Dilma saísse o PIB dobrava! #SQN  Ahahahahaha https://t.co/8UBAhWwn8P,,,1
"@jorgelordello Ainda bem que só arranhou.... Kkkk
#SQN",,,1
Foi um sucesso. #sqn https://t.co/G714uXelr3,,"Em 2001, os EUA invadiram o Afeganistão pra combater o Talibã. 

Em 2019, os EUA estão negociando com o Talibã pra poderem retirar definitivamente suas tropas do país.",1
"@opovoonline #sqn ética, moralidade e legalidade são pressupostos de atos administrativos e jurídicos válidos, ao se imiscuir um na função do outro MPF e JF de Curitiba feriram não só os códigos da Magistratura e de processo penal, mas sobretudo o código penal. Criminosos éticos? #sqn.",,,1
"@nando1981gfbpa @Estadao @EstadaoSaoPaulo Agora eu me senti ""propensa"" a agradecer ao nobre e ilustrado missivista pela ilustrada retificação #sqn",,,1
@Denisgo91307530 @GlaucoS41843642 #sqn se gostasse de política não ficaria pedindo TODA  hora para fechar o STF e as câmaras!!!,,,1
"@NeirocaNBatch @RodrigoMaia @Haddad_Fernando Que blz, eu vou votar nele! #SQN",,,1
@dariojjunior Exatamente o quê senti. Ele pensa que a gente se esquece. #SQN,,,1
@LulaOficial Zanin é editor da @folha ? Uuauu !!! e advogado do réu ? Uauuuu !!! quanta imparcialidade... #sqn,,,1
@mywonderw Sempre fui... Exemplo de esposo do Lar .... #sqn https://t.co/xrbQWz9kQG,,,1
"Boa notícia de segunda, #sqn Google pegando conteúdo dos sites e agora nem se dá mais ao trabalho de botar o link no rodapé...vi no https://t.co/tC4sD5kffT
#seobrasil #seo #marketingdeconteudo #seobr #googlebrasil… https://t.co/q2wQnIT1FU",,,1
"@Paolafcost Uma pena q ele vai encerrar a carreira sem Mundial
O melhor mesmo, #SQN. Fandom https://t.co/owrSUxehGl",,,1
Adoro essas tags de apoio ao Bozo 🤡#ReajaBolsonaro  #sqn 🤣🤣🤣🤣 https://t.co/HwfzpMubuB,,,1
Isso Boff! Despolitiza mesmo o cenário (junto com o escritor) que você tá no caminho certo...... #SQN https://t.co/04NGEw5NaR,,"O escritor angolano entre nós,em Araxá-MG disse com acerto:""“Não acho que no Brasil seja uma questão entre esquerda e direita. Aqui é uma luta entre inteligência e estupidez, entre civilização e barbárie”.Sabemos quais são os dois lados nesse momento dramático de nossa história.",1
@MarceloFreixo @adiala Vamos sim! #sqn,,,1
"A mina e a família estão sofrendo ameaças, por causa de um gamer bocó, que se sentiu ofendydah com uma generalização, e vai a @Razer BR e tira o patrocínio dela? Parabéns, viu? #SQN #Sertinho #RazerMisogynist",,,1
"@blogdojefferson Comovente e cheio de verdades seu depoimento! #sqn 🍌🐒

Basta olharmos seu passado estampado nos jornais para ver quem é o verdadeiro farsante.

Não perdereis a oportunidade de fingir-se de leitão para mamares deitado!

#desMOROnando 
#VazaJato",,,1
"@Dianavieira78 Hahaha, exato! Bom dia.😘
#sqn",,,1
Todos os machistinhas daqui escondidos atrás de fotos aleatórias.... machos pra cacete #sqn,,,1
@gleisi Ele é inocente!!!!! #sqn https://t.co/4UYs9H7sPL,,,1
@MeuTimao Já mostrou toda sua incompetência e mesmo assim foi recontratado.... Esse time me enche de orgulho #sqn,,,1
Segunda maravilhosaaa #sqn,,,1
"Sony, Microsoft, Adidas, Nike, Itaú, Bradesco e outras empresas adotaram o arco-íris na foto de perfil de suas respectivas páginas no Facebook.

Tá difícil pros homofóbicos? Que pena (#sqn)!

🤣🤣🤣🤣🤣🤣",,,1
"@OliveEliz Isso mesmo, saia o comandante entrava o capi. Eu ainda era uma criança de 7 anos. 😂😂😂😂😂
#sqn",,,1
E a segunda começa cheia de animação #sqn,,,1
