text,in_reply,is_sarcastic
"Esse aí respeita o princípio da separação dos poderes, viu!
#SQN https://t.co/0QY1m8NzNw",,1
A brisa matinal de chorume... Delicia #sqn 🤢🤢🤢🤢,,1
@LibertadoresBR @Gremio @Palmeiras @Cruzeiro Acho que vai ser o inter #SQN,"🔝⚽️🇧🇷 Os cinco clubes brasileiros com mais vitórias na história da #Libertadores!

💪 @Gremio, @Palmeiras e @Cruzeiro podem aumentar a conta a partir das oitavas, em julho. Quem vai chegar à vitória 100 primeiro? https://t.co/7aOlPl9jqv",1
"@ViniciusBdahora @Mfutebolisticos Ahahahhahaha 
Neto sempre mandando bem #sqn",@Mfutebolisticos @Penedao,1
"@RANGEL75865456 @zehdeabreu É, realmente vai resolver criminalidade dando porte de arma para caminhoneiro que nem toxicológico precisa mais fazer. #sqn",@zehdeabreu 16 anos de Estudo do desarmamento e a criminalidade nadando de braçada! Brincadeira! É o país da piada pronta! O povo tem o direito de escolher posse e porte de armas!,1
"@BolsonaroSP Ah claro, e esse mesmo cidadão vai conseguir comprar uma arma e pagar o treinamento. Vai sim amiguinho, confia. Essa tua lógica é perfeita #sqn #ArmasNÃO","-V. Exª votou contra o decreto de armas?
-Sim.

-Mas V. Exª anda com seguranças armados...
-Mas os seguranças são bem treinados, tem preparo.

-E eu que não posso pagar por segurança armado?
-Você que se dane.",1
"@osmarmrt Mas o q está sob holofotes e a ética do Moro, até pq os demais partidos e “casas” do governo são mega éticos!! #sqn #vergonha",Cristiano Caiado De Acioli on Twitter https://t.co/8esA5rXiGI,1
"@veramagalhaes Tão agradando horrores #sqn na verdade, estão agradando os bandidos do Congresso, so que não podem esquecer que estão nas presidências das casas pra outra coisa. Representantes do legislativo tem sim que atender a população.","Na minha coluna de hoje, falo sobre o Plano Maia-Alcolumbre para a economia, mais um passo do parlamento na busca de protagonismo e independência em relação ao governo  ===&gt; https://t.co/eQ25Sc68Ib",1
#Bommmdiaaaa🙏🙏🙏🙏🙏🙏  #sextouuuu🤪🤪🤪  #SQN hj é #terçafeiravesperadoferiado😆😎  #tercou 🤯🤯🤯🤪🤪🤪🤪🍻🍻🍻🍻 em Pirassununga https://t.co/7TBhwVp4VB,,1
E aí @SenadoFederal ? @paulopaim ? @jandira_feghali @gleisi @mariadorosario ? Devem estar orgulhosos! Viva o estatuto do desarmamento! Viva Venezuela! #sqn https://t.co/hKVPSwqBND,,1
"Igualzinho no Brasil
#sqn https://t.co/pbwtqudcUT",,1
@gerson_victor Se viu!? Que lindo. #sqn,@juhliana89 Ah não! Um encontro desses... kkkkk,1
@alexandregarcia Realmente isso aí é oq tem de mais importante na reportagem! Tá de parabéns heim! #sqn,"Com esse caso do Mercedes que arrastou a vendedora de balões no DF, jornalistas ficam entre “um” e “uma” Mercedes. Para mim, A Mercedes é a fábrica de Stuttgart. O Mercedes é o carro, o veículo, o sedan, o cupê. Não há motivo para o feminino. Alguém teria ideia melhor?",1
"@SenadoFederal @camaradeputados Aproveitem o ensejo da matéria votada, e passem a andar sem seguranças armados! Armas para quê? Se elas somente fazem o mal a população!!! #SQN #ArmasPelaVida",O Senado aprovou o projeto que anula o decreto presidencial que flexibiliza a posse e o porte de armas. O PDS 233/2019 recebeu 47 votos a favor e 28 contrários. Agora a matéria será analisada na @camaradeputados: https://t.co/Co6vekCP4c https://t.co/IHrBz15V7x,1
Haha coisa boa e está atrasada para trabalhar e ainda presa no engarrafamento #sqn,,1
@exercitooficial Nossa é sério esse nome da corrida? Que criatividade! Parabéns!!! #SQN,"Para que tenham um bom dia, convidamos a todos para o tradicional ""CORRIDÃO Calça e Coturno"" com nossos alunos da Escola Preparatória de Cadetes do Exército. https://t.co/84KjCcbKOI",1
Para os distintos senadores ter arma legal é fácil #sqn #ArmasPelaVida https://t.co/B0HyGXOYMD,,1
"@Estadao Escolta armada, com certeza! Tá çerto! #sqn","Senadores ameaçados por causa de decreto de armas terão escolta se necessário, diz Alcolumbre https://t.co/WsONHFQoJc",1
"Você se lembra quando começou a fazer parte do Twitter? Eu me lembro! #MeuAniversárioDoTwitter
Edit: #Sqn kkkkkkkk https://t.co/dRMiGUOMHQ",,1
"Com o decreto derrubado veremos:
1- Fila de traficantes entregando suas armas nas delegacias de todo o país
2- Homicídios quase zerado
3- Assalto a mão armada vai ter apenas nos livros de história da USP
4- Alice vai sair do País das Maravilhas e morar na segurança do Brasil
#SQN",,1
"@BlogdoNoblat Que a sorte a do Brasil em poder contar com políticos tão nobres e conscientes do dever para com a pátria, não é mesmo? #sqn

Apanhar da mídia ou apanhar das redes sociais? Ontem, escolheram o segundo. Este, a mídia levou. Vejamos os próximos.",As redes sociais perderam. Elas foram usadas em massa para forçar os senadores a aprovarem o decreto de Bolsonaro da farra das armas. Os senadores não se deixaram abater.,1
@alexandregarcia Eu penso que o correto seria 'A Mercedas' 😂😂😂😂 #sqn,"Com esse caso do Mercedes que arrastou a vendedora de balões no DF, jornalistas ficam entre “um” e “uma” Mercedes. Para mim, A Mercedes é a fábrica de Stuttgart. O Mercedes é o carro, o veículo, o sedan, o cupê. Não há motivo para o feminino. Alguém teria ideia melhor?",1
RT @AvilomeS: @marcofeliciano em uma de suas demonstrações de amor ao próximo. #sqn https://t.co/8QfM4tehOr,,1
"Sexto na Quarta???
#sqñ  bóra trabalhar direto até  sábado 😱
#bdsp",,1
@marcofeliciano em uma de suas demonstrações de amor ao próximo. #sqn https://t.co/8QfM4tehOr,,1
"@edfl2005 @gustavofruet O Curitibano respeita faixa de pedestre, que usa seta e não anda acima do limite de velocidade. #SQN 
Trânsito curitibano é vergonhoso, terra de ninguém. Temos que questionar as montadoras porque os veiculos estao vindo sem seta.","@gustavofruet Sinceramente, acho que esse foi um dos motivos do Sr. não ter disputado o segundo turno. Na maioria das vezes, o responsável pelo atropelamento é o atropelado, que não respeita o semáforo, nem a faixa de pedestres. Infelizmente a responsabilidade recai sempre sobre o motorista.",1
RT @DidoSampaio: Acabou a mamata!!! Viva... #sqn #palhaçada #viraodisco https://t.co/ZrTRfjVJKB,,1
Acabou a mamata!!! Viva... #sqn #palhaçada #viraodisco https://t.co/ZrTRfjVJKB,,1
"Jeep ??? 
Que Jeep o que !!! 
Eu vou de Voyage!!!
🤣🤣🤣🤣🤣🤣🤣
#SQN !!!! em São Paulo, Brazil https://t.co/7H77nBJwyr",,1
"@elizianegama O Maranhão, como sempre, sendo exemplo de boa administração pública! #sqn","A sensatez venceu e o decreto das armas foi derrotado pelo #Senado. O Congresso deu o seu recado ao presidente. A função do governo é conter a violência, apaziguar o país e não estimular o ódio. A Segurança pública é dever do estado.#ArmasNão #decretonão",1
"Tudo ""mininu bão"" ... #SQN https://t.co/C9tZ0Eff1k",,1
"@UOLEconomia É péssimo, nos vamos pagar mais barato. #sqn",Bolsonaro quer baixar imposto de eletrônicos; é bom ou ruim para o país? https://t.co/SsbalmmOk8,1
"""Vamos acabar com os privilégios aí, talquei?""
#sqn https://t.co/9SugSyCnAM",,1
"RT @LNogaroli: @allantercalivre O amor é lindo! #SQN Se passarem o projeto de abuso de autoridade,  o abraço delícia será com o Renan Calhe…",,1
@Trindade_Bruna_ @nanabgirl1991 @Lua75975700 @VoeGOLoficial @VoeGOLatende explique-se pelo menos ne !! #voegol #sqn #voegolfailed,"@nanabgirl1991 @Lua75975700 Mas não era 3.90, ida e volta?",1
"Que hora boa para tomar banho frio #sqn porém odeio banho quente então vai frio mesmo, e olha que tá 18°C",,1
"O engraçado e que o Daniel Alves havia dito que na Bahia a torcida seria diferente #SQN, brasileiro e brasileiro em qualquer lugar e essa seleção de Nutella jogando assim não nos representa, vão ser vaiados sempre, fora Tite, que venha Renato ou Sampaoli. https://t.co/9pbtVbtVJM",,1
@dep_clarissa Que linda você #sqn,Armar a população não é a solução para o combate à violência! É uma covardia transferir para a população um dever do Estado.,1
@PauloVieiraReal Dá até pena da vergonha que esse fake tá passando. #sqn,"O bom de postar um vídeo que faça as pessoas acharem que você é gay, é sentir um pouco (BEM POUCO) na pele como os LGBTs são atacados diariamente com comentários como este e ficar ainda mais na pilha de colar com as Bi tudo e ajudar no que for necessário. 🦄🙆🏿‍♂️♥️ https://t.co/DqdBb57cbR",1
@folha A mamata acabou!!!! #sqn,Ex-mulher de Bolsonaro ganha cargo na Assembleia do Rio https://t.co/BC535tTgdH,1
"@o_antagonista Vindo de vocês, tudo é muito crível 👉🏿#sqn #MoroJuizFake","Nova peça de propaganda contra a Lava Jato é ainda mais amadora que as anteriores --no texto principal, os horários dos diálogos foram colocados fora da ordem cronológica.

https://t.co/QDBXSnVPx6",1
"@davialcolumbre @SenadoFederal Ainnn... mimimi.... vai lá resmungão, pede para o VerdeValdo invadir as contas de quem está ameaçando Vsas. Excrescências. Ele descobre tudo! #sqn","Me solidarizo aos senadores e senadoras que foram vítimas de agressões e ameaças por se manifestarem com suas opniões, palavras e votos. Como presidente do @SenadoFederal farei sempre a defesa desse Poder, independente das posições políticas de cada um. Isso é democracia. https://t.co/vWAv9CB2FA",1
"@Jujuca1987 Raciocínio brilhante, claro e sobretudo de quem pensa nos outros #sqn","https://t.co/pbAOR3o5gf

""Eu fiz uma conta para um avião com 200 pessoas, 20 quilos a mais para cada um, é um gasto a mais. O que acontece, eu sempre viajei sem mala no avião. Então, eu estaria pagando pelos outros"", argumentou Bolsonaro.""
kkkkkkkkkkkkkkkk",1
"@allantercalivre O amor é lindo! #SQN Se passarem o projeto de abuso de autoridade,  o abraço delícia será com o Renan Calheiros 😍 Quem diria! #AbusoDeAutoridadeNAO #SenadoVergonhaDoBrasil",Por isso esse idiota me bloqueou no Twitter. Que nojo dessa trupe imunda. https://t.co/D6kku8h3WA,1
"@msfleal @SimoneTebetms é minha maior decepção. Nunca mais! Faço questão de fazer campanha contra. Essa aí nem para síndica do prédio. Ela pensa que está bem na fita, #SQN","A serviço de quem estão Davi Alculombra, Rogério Pacheco e Simone tebet para tratarem de forma sórdida nas sombras esse projeto canalha de perseguição a lava jato....pois é isso que é na prática https://t.co/4fNCefkBre",1
"@goescarlos Acho interessante que a câmara de deputados e o senado federal só conseguem aprovar leis que beneficiam os ""fora da lei"", já as leis que beneficiam os cidadãos de bem em sua grande maioria são barradas.

Grande Dia!
#SQN👎",Grande dia! 👍🏻 https://t.co/u4nNrWChr2,1
Ta fazendo falta ? #SQN https://t.co/nSIFQcB2HU,,1
@manuelkobel @ND_mais_ Ufa quase que fizeram o Ministro trabalhar no feriado. 👏🏻#SQN,"Gilmar Mendes manda soltar empresário milionário preso em SC https://t.co/W1CAlZW5rm via @ND_mais_
GILMAR MANDA SOLTAR VENANCINHO EMPRESÁRIO DE SANTA CATARINA PRESO POR SUPOSTOS DESVIOS DE DINHEIRO!",1
"Somos capitalista malfadões  #SQN #ReformaDeUmTrilhao
 #ReformaDoGuedesJá
https://t.co/22d9zetMi7",,1
@davialcolumbre Vamos nessa senador Senhor cheio das boas intenções #sqn ? 😂😂😂 https://t.co/9WGB4ayiZQ,"O Senado mostra que a gente pode construir um texto de consenso que atenda os interesses da liberdade do cidadão de ter o direito de defender o seu patrimônio e a sua vida,mas, ao mesmo tempo com serenidade e com tranquilidade,através de um instrumento que seja um projeto de lei.",1
A mamata acabou! #sqn  #VazaJato #MoroJuizFake https://t.co/Qj6S9qhfCi,,1
@Nanigurgel Sem contar as fans que não me deixam em paz kkkk #sqn,"@nejrc Acabei de ver aq, varias notificações de curtidinhas aeee, cel quase pipocou em 😂",1
"Meu @DellnoBrasil parou de funcionar um mês após o término da garantia. Comprei um notebook da @DellnoBrasil inspiron 7472, justamente achando que duraria bastante tempo #sqn. Decepcionado com a @DellnoBrasil . https://t.co/tfCrimB2fd",,1
"Gostaria de tirar uns 2 minutos do meu dia pra agradecer ao Santander. Ele se preocupa tanto com a segurança de seus clientes, que coloca seguro de proteção por perda e roubo na fatura do cartão sem o cliente pedir...

Valeu mesmo!!! #sqn",,1
"Olhar os comentários desse tweet não fazem ideia do que estão comentando. Colocar a vexatória situação da Venezuela com os comentários - com razão, dos venezuelanos que jogaram no RS no final de semana e BA hoje. Bem legal #sqn https://t.co/4S08wFBljl",,1
@lunalulalivre @xdlirax @deltanz Mulaaaa livre #sqn,"@xdlirax @deltanz Bolsominion não faz parte de casta, mas de corja.",1
"Vixi @VoeGOLoficial enganaram bonitinho as pessoas, não é? A ""promoção"" de R$ 3,90 foi uma mentira, plataformas caíram do ar e ainda dizem que está tudo bem. #sqn Alô @proconspoficial, @idec e @TJSPoficial não deixem isso passar barato. https://t.co/Oii5WnJ17w",,1
"@dep_clarissa As solicitações que vocês implementaram no Rio de Janeiro foram ótimas, praticamente não há notícias de crimes no estado! #SQN",Armar a população não é a solução para o combate à violência! É uma covardia transferir para a população um dever do Estado.,1
@JornalOGlobo Como é bonito acabar com a mamata. #sqn,"Rogéria Bolsonaro, mãe de Flávio, ganhará cargo na Alerj. O deputado Anderson Moraes, do PSL, chamou a ex-mulher de Jair Bolsonaro para assessorá-lo, com um salário de R$ 7,3 mil. https://t.co/KdnmhKc9Dp",1
"@senadorhumberto @SenadoFederal @jairbolsonaro Vitoria da sociedade brasileira em não ter o direito de se armar, tampouco se defender. Hahahaha. Joia! 👍👏👏👏😆 #sqn","Por 47 X 28, o @SenadoFederal derrotou os decretos de @jairbolsonaro que liberavam a posse e o porte de armas no Brasil. É uma vitória da nossa sociedade, que não vai retroceder no seu processo civilizatório.",1
"@priscilaf89 @DanielPMERJ @monicabergamo Verdade @priscilaf89, quem lê acha que é inteligente #sqn.",@DanielPMERJ @monicabergamo Falou difícil o cara que propõe um tiro no pé na própria base do governo hahahahhaha,1
@paulomassini Massa...cadê suas considerações sobre essa apresentação de gala #sqn do Brasil?? 😂,"Quando acaba a Copa América? Falta muito? Falta, né? Vai demorar pra passar...",1
"@pimps_junin Ah é, futebol brasileiro ficou ruim em 2019. De 2003 até 2018 ganhamos tudo... #SQN...",O futebol venezuelano evoluiu com Nicolas Maduro e o brasileiro regrediu com Jair Bolsonaro.,1
"@BolsonaroSP Graças, sabíamos q essa aberracao não passaria pelo Senado! O senso desta vez prevaleceu! Agora vamos p as tomadas d 3 pinos q é o próximo passo importante para o país! #Sqn #VazaJato #ShowdosMelindrosos #armasNão",Será que os senadores votariam a favor de uma lei que desarma seus próprios seguranças?,1
"@flaviopradojpgz @neymarjr Pois é...a Seleção está jogando muito...""nenhuma falta do Neymar""!!! #SQN","O bom do jogo contra a Venezuela é que o ""conjunto"" da seleção apareceu, sem o @neymarjr . KKKKKKKKKKKKKKKKKKKKKK",1
@rafaelala @belabosta_rn @jairbolsonaro Acabou a Farra e a Mamata. #sqn,@Nazerrot @belabosta_rn @jairbolsonaro E hj a mãe dos filhos de bolsonaro ganhou vaga na alerj. 👌,1
Falaram q a torcida baiana não ia vaiar seleção por ser mais “calorosa” #sqn,,1
"#CopaAmerica2019 #BRAxVEN 
Que jogo, amigos. Que jogo... #sqn https://t.co/L7m0OC5e4w",,1
@monicabergamo Só um garoto querendo se divertir!! Não julguemos!! #sqn,"Novo presidente do BNDES indicado por Bolsonaro, Gustavo Montezano  protagonizou já cenas ""similares à de um arrastão""–ele arrombou dois portões do condomínio em que morava, em 2015. 
https://t.co/3MybonV8Bh",1
"A seleção Brasileira de futebol, achava que os jogadores da Venezuela estariam “Maduros”. #sqn. #BRAxVEN",,1
Bonito de ver. #sqn https://t.co/SN2r40DsAO,,1
RT @esley_jr: Parabéns @CBF_Futebol empatar com a poderosa seleção venezuelana não é para qualquer um. Agora o hexa vem #sqn #SeleçãoBrasil…,,1
Parabéns @CBF_Futebol empatar com a poderosa seleção venezuelana não é para qualquer um. Agora o hexa vem #sqn #SeleçãoBrasileira #ForaTite #fraco #clubista #vergonhacbf #CopaAmérica,,1
"A seleção Brasileira de futebol, achava que os jogadores da Venezuela estariam “Maduros”. #sqn.",,1
"Moro dando entrevista na Globo, #sqn https://t.co/QjpaDw8m6y",,1
"Parabéns, Brasil!!

Um empate de 0 x 0 com a toda poderosa seleção venezuelana não é nada mau

#sqn",,1
@fernandoguifer Agora vai #sqn #Vergonha,Me preparando psicologicamente para a chuva de empregos que cairá sobre nosso Brasilzão agora que não teremos mais horário de verão e tomada de três pinos 🙏🏼,1
@Miltonneves Bom é o Firmino né @Miltonneves . Tá jogando o fino da bola #sqn hahaha,Tite ama Gabriel Jejum,1
RT @fabioricardo77: @randolfeap Nada como um parlamentar aberto ao diálogo.... #sqn https://t.co/1ApQpxQ8vd,,1
"Votaram contra o porte de armas, que bom! Agora os bandidos não poderão andar armados! #sqn",,1
Acabou a mamata. #sqn https://t.co/02bnpVVIC4,,1
@zehdeabreu veja veja .. ora ora.. agora pelo menos especulam sobre o amargo sabor de uma fake News. #SQN,"Moro se se pronunciou através do Antagonista? É burro mesmo! 
https://t.co/9ExNEQmDDM",1
VAR deixando o futebol mais divertido. #sqn,,1
"@conexaopolitica @ftHPinheiro @lsentoes Isentões #sqn
Importa que Assange, Snowden e Glenn Greenwald não inventam. Pior do que eles desmascaram não são.","URGENTE: Assange, Snowden e Glenn Greenwald: os hackers sociais que enfrentam nações e o perigo representado pela prática de trocar benefícios por informações secretas obtidas de forma ilegal. Confira, abaixo, o conteúdo gerado pelo @lsentoes! https://t.co/laVYApzdRZ",1
